"","year","state","nmfs_name","total_pounds","total_dollars","region"
"1964",2007,"MARYLAND","SHARK, DOGFISH, SPINY",23082,4018,"Middle Atlantic"
"1965",2007,"MARYLAND","SHARK, SANDBAR",4287,1143,"Middle Atlantic"
"1966",2007,"MASSACHUSETTS","SHARK, DOGFISH, SPINY",2796250,637215,"New England"
"1967",2007,"MASSACHUSETTS","SHARK, PORBEAGLE",3764,2327,"New England"
"1968",2007,"NEW JERSEY","SHARK, DOGFISH, SMOOTH",77534,23319,"Middle Atlantic"
"1969",2007,"NEW JERSEY","SHARK, DOGFISH, SPINY",12483,2233,"Middle Atlantic"
"1970",2007,"NEW JERSEY","SHARK, SANDBAR",108961,84892,"Middle Atlantic"
"1971",2007,"NEW JERSEY","SHARK, THRESHER",18569,13425,"Middle Atlantic"
"1972",2007,"NEW YORK","SHARK, DOGFISH, SMOOTH",104411,43374,"Great Lakes"
"1973",2007,"NEW YORK","SHARK, DOGFISH, SPINY",20425,5795,"Great Lakes"
"1974",2007,"NEW YORK","SHARK, SANDBAR",18957,10278,"Great Lakes"
"1975",2007,"NORTH CAROLINA","SHARK, BLACKTIP",23922,6177,"South Atlantic"
"1976",2007,"NORTH CAROLINA","SHARK, DOGFISH, SMOOTH",638906,195397,"South Atlantic"
"1977",2007,"NORTH CAROLINA","SHARK, DOGFISH, SPINY",149543,25422,"South Atlantic"
"1978",2007,"NORTH CAROLINA","SHARK, MAKO, SHORTFIN",102408,80710,"South Atlantic"
"1979",2007,"NORTH CAROLINA","SHARK, SANDBAR",32254,9163,"South Atlantic"
"1980",2007,"NORTH CAROLINA","SHARK, SHARPNOSE, ATLANTIC",68098,12258,"South Atlantic"
"1981",2007,"NORTH CAROLINA","SHARK, THRESHER",31012,12504,"South Atlantic"
"1982",2007,"NORTH CAROLINA","SHARK, TIGER",3670,551,"South Atlantic"
"1983",2007,"OREGON","SHARK, BLUE",881,520,"Pacific Coast"
"1984",2007,"OREGON","SHARK, DOGFISH, SPINY",19470,193,"Pacific Coast"
"1985",2007,"OREGON","SHARK, TOPE",309,47,"Pacific Coast"
"1986",2007,"PROCESS AT SEA","SHARK, DOGFISH, SPINY",102702,0,"PROCESS AT SEA"
"1987",2007,"RHODE ISLAND","SHARK, DOGFISH, SMOOTH",14003,3321,"New England"
"1988",2007,"RHODE ISLAND","SHARK, DOGFISH, SPINY",525014,103818,"New England"
"1989",2007,"RHODE ISLAND","SHARK, SANDBAR",473,376,"New England"
"1990",2007,"SOUTH CAROLINA","SHARK, SANDBAR",27939,8906,"South Atlantic"
"1991",2007,"SOUTH CAROLINA","SHARK, SHARPNOSE, ATLANTIC",26639,18071,"South Atlantic"
"1992",2007,"TEXAS","SHARK, BLACKTIP",262,88,"Gulf"
"1993",2007,"TEXAS","SHARK, MAKO, SHORTFIN",5365,3708,"Gulf"
"1994",2007,"VIRGINIA","SHARK, BLACKTIP",62695,27713,"Middle Atlantic"
"1995",2007,"VIRGINIA","SHARK, BULL",2947,2002,"Middle Atlantic"
"1996",2007,"VIRGINIA","SHARK, DOGFISH, SMOOTH",790719,271271,"Middle Atlantic"
"1997",2007,"VIRGINIA","SHARK, DOGFISH, SPINY",2703784,535446,"Middle Atlantic"
"1998",2007,"VIRGINIA","SHARK, SANDBAR",207177,146822,"Middle Atlantic"
"1999",2007,"VIRGINIA","SHARK, THRESHER",25669,10311,"Middle Atlantic"
"2000",2007,"WASHINGTON","SHARK, DOGFISH, SPINY",1171667,243555,"Pacific Coast"
"2001",2008,"ALABAMA","SHARK, SHARPNOSE, ATLANTIC",61295,44950,"Gulf"
"2002",2008,"ALASKA","SHARK, DOGFISH, SPINY",60901,22838,"Alaska"
"2003",2008,"CALIFORNIA","SHARK, DOGFISH, SPINY",98269,36564,"Pacific Coast"
"2004",2008,"CALIFORNIA","SHARK, LEOPARD",7213,6101,"Pacific Coast"
"2005",2008,"CALIFORNIA","SHARK, MAKO, SHORTFIN",77362,65240,"Pacific Coast"
"2006",2008,"CALIFORNIA","SHARK, PACIFIC ANGEL",26395,16434,"Pacific Coast"
"2007",2008,"CALIFORNIA","SHARK, THRESHER",324473,280201,"Pacific Coast"
"2008",2008,"CALIFORNIA","SHARK, THRESHER, BIGEYE",14243,5459,"Pacific Coast"
"2009",2008,"CALIFORNIA","SHARK, TOPE",17993,12559,"Pacific Coast"
"2010",2008,"CONNECTICUT","SHARK, BLACKTIP",15,6,"New England"
"2011",2008,"CONNECTICUT","SHARK, DOGFISH, SMOOTH",4394,2176,"New England"
"2012",2008,"CONNECTICUT","SHARK, DOGFISH, SPINY",9945,1848,"New England"
"2013",2008,"FLORIDA-EAST","SHARK, BLACKNOSE",139902,76478,"South Atlantic"
"2014",2008,"FLORIDA-EAST","SHARK, BLACKTIP",216347,81907,"South Atlantic"
"2015",2008,"FLORIDA-EAST","SHARK, BONNETHEAD",83525,42927,"South Atlantic"
"2016",2008,"FLORIDA-EAST","SHARK, BULL",49270,17541,"South Atlantic"
"2017",2008,"FLORIDA-EAST","SHARK, FINETOOTH",26477,13257,"South Atlantic"
"2018",2008,"FLORIDA-EAST","SHARK, LEMON",20966,7097,"South Atlantic"
"2019",2008,"FLORIDA-EAST","SHARK, MAKO, SHORTFIN",15442,18550,"South Atlantic"
"2020",2008,"FLORIDA-EAST","SHARK, SHARPNOSE, ATLANTIC",147524,63392,"South Atlantic"
"2021",2008,"FLORIDA-EAST","SHARK, TIGER",15133,7195,"South Atlantic"
"2022",2008,"FLORIDA-WEST","SHARK, BLACKNOSE",3318,1175,"South Atlantic"
"2023",2008,"FLORIDA-WEST","SHARK, BLACKTIP",40604,12823,"South Atlantic"
"2024",2008,"FLORIDA-WEST","SHARK, BULL",111037,32515,"South Atlantic"
"2025",2008,"FLORIDA-WEST","SHARK, LEMON",46336,15057,"South Atlantic"
"2026",2008,"FLORIDA-WEST","SHARK, MAKO, SHORTFIN",9264,9224,"South Atlantic"
"2027",2008,"FLORIDA-WEST","SHARK, SANDBAR",36902,12078,"South Atlantic"
"2028",2008,"FLORIDA-WEST","SHARK, SHARPNOSE, ATLANTIC",2850,1056,"South Atlantic"
"2029",2008,"FLORIDA-WEST","SHARK, SILKY",6181,1755,"South Atlantic"
"2030",2008,"FLORIDA-WEST","SHARK, TIGER",20195,7218,"South Atlantic"
"2031",2008,"HAWAII","SHARK, MAKO, SHORTFIN",250043,126071,"Hawaii"
"2032",2008,"LOUISIANA","SHARK, MAKO, SHORTFIN",3501,2631,"Gulf"
"2033",2008,"MAINE","SHARK, DOGFISH, SPINY",49342,20098,"New England"
"2034",2008,"MARYLAND","SHARK, DOGFISH, SMOOTH",14386,9977,"Middle Atlantic"
"2035",2008,"MARYLAND","SHARK, DOGFISH, SPINY",111171,24733,"Middle Atlantic"
"2036",2008,"MARYLAND","SHARK, THRESHER",397,327,"Middle Atlantic"
"2037",2008,"MASSACHUSETTS","SHARK, DOGFISH, SPINY",3549239,971196,"New England"
"2038",2008,"NEW HAMPSHIRE","SHARK, DOGFISH, SPINY",1370173,419284,"New England"
"2039",2008,"NEW JERSEY","SHARK, DOGFISH, SMOOTH",186649,123821,"Middle Atlantic"
"2040",2008,"NEW JERSEY","SHARK, DOGFISH, SPINY",50359,11872,"Middle Atlantic"
"2041",2008,"NEW JERSEY","SHARK, MAKO, SHORTFIN",36746,37990,"Middle Atlantic"
"2042",2008,"NEW JERSEY","SHARK, THRESHER",21436,18999,"Middle Atlantic"
"2043",2008,"NEW YORK","SHARK, DOGFISH, SMOOTH",157756,79733,"Great Lakes"
"2044",2008,"NEW YORK","SHARK, DOGFISH, SPINY",14875,4349,"Great Lakes"
"2045",2008,"NORTH CAROLINA","SHARK, BLACKTIP",42988,14043,"South Atlantic"
"2046",2008,"NORTH CAROLINA","SHARK, DOGFISH, SMOOTH",826274,266969,"South Atlantic"
"2047",2008,"NORTH CAROLINA","SHARK, DOGFISH, SPINY",158727,25396,"South Atlantic"
"2048",2008,"NORTH CAROLINA","SHARK, MAKO, SHORTFIN",119684,94976,"South Atlantic"
"2049",2008,"NORTH CAROLINA","SHARK, SHARPNOSE, ATLANTIC",70800,16992,"South Atlantic"
"2050",2008,"NORTH CAROLINA","SHARK, THRESHER",59070,22994,"South Atlantic"
"2051",2008,"OREGON","SHARK, BLUE",396,177,"Pacific Coast"
"2052",2008,"OREGON","SHARK, DOGFISH, SPINY",91546,33055,"Pacific Coast"
"2053",2008,"OREGON","SHARK, THRESHER",746,168,"Pacific Coast"
"2054",2008,"PROCESS AT SEA","SHARK, DOGFISH, SPINY",243623,0,"PROCESS AT SEA"
"2055",2008,"RHODE ISLAND","SHARK, DOGFISH, SMOOTH",9460,2215,"New England"
"2056",2008,"RHODE ISLAND","SHARK, DOGFISH, SPINY",238630,53122,"New England"
"2057",2008,"SOUTH CAROLINA","SHARK, BLACKNOSE",6807,5581,"South Atlantic"
"2058",2008,"SOUTH CAROLINA","SHARK, BONNETHEAD",2015,1619,"South Atlantic"
"2059",2008,"SOUTH CAROLINA","SHARK, FINETOOTH",6784,5499,"South Atlantic"
"2060",2008,"SOUTH CAROLINA","SHARK, SHARPNOSE, ATLANTIC",22721,18249,"South Atlantic"
"2061",2008,"VIRGINIA","SHARK, BLACKTIP",90450,52226,"Middle Atlantic"
"2062",2008,"VIRGINIA","SHARK, DOGFISH, SMOOTH",599085,164739,"Middle Atlantic"
"2063",2008,"VIRGINIA","SHARK, DOGFISH, SPINY",3508238,777350,"Middle Atlantic"
"2064",2008,"VIRGINIA","SHARK, SANDBAR",62364,30495,"Middle Atlantic"
"2065",2008,"VIRGINIA","SHARK, THRESHER",3300,1556,"Middle Atlantic"
"2066",2008,"WASHINGTON","SHARK, DOGFISH, SPINY",1443978,269743,"Pacific Coast"
"2067",2009,"ALABAMA","SHARK, SHARPNOSE, ATLANTIC",26877,11012,"Gulf"
"2068",2009,"ALASKA","SHARK, DOGFISH, SPINY",75391,1260,"Alaska"
"2069",2009,"CALIFORNIA","SHARK, DOGFISH, SPINY",100989,39271,"Pacific Coast"
"2070",2009,"CALIFORNIA","SHARK, LEOPARD",4596,3766,"Pacific Coast"
"2071",2009,"CALIFORNIA","SHARK, MAKO, SHORTFIN",67240,54780,"Pacific Coast"
"2072",2009,"CALIFORNIA","SHARK, PACIFIC ANGEL",25951,16182,"Pacific Coast"
"2073",2009,"CALIFORNIA","SHARK, THRESHER",234406,197044,"Pacific Coast"
"2074",2009,"CALIFORNIA","SHARK, THRESHER, BIGEYE",16228,5453,"Pacific Coast"
"2075",2009,"CALIFORNIA","SHARK, TOPE",9902,8257,"Pacific Coast"
"2076",2009,"CONNECTICUT","SHARK, DOGFISH, SMOOTH",9991,4196,"New England"
"2077",2009,"CONNECTICUT","SHARK, DOGFISH, SPINY",89284,17758,"New England"
"2078",2009,"FLORIDA-EAST","SHARK, BLACKNOSE",123948,62589,"South Atlantic"
"2079",2009,"FLORIDA-EAST","SHARK, BLACKTIP",298768,116278,"South Atlantic"
"2080",2009,"FLORIDA-EAST","SHARK, BONNETHEAD",74066,31977,"South Atlantic"
"2081",2009,"FLORIDA-EAST","SHARK, BULL",78919,28728,"South Atlantic"
"2082",2009,"FLORIDA-EAST","SHARK, FINETOOTH",72206,31107,"South Atlantic"
"2083",2009,"FLORIDA-EAST","SHARK, LEMON",29095,12015,"South Atlantic"
"2084",2009,"FLORIDA-EAST","SHARK, MAKO, SHORTFIN",14157,17690,"South Atlantic"
"2085",2009,"FLORIDA-EAST","SHARK, SANDBAR",74100,27589,"South Atlantic"
"2086",2009,"FLORIDA-EAST","SHARK, SHARPNOSE, ATLANTIC",234786,104238,"South Atlantic"
"2087",2009,"FLORIDA-EAST","SHARK, SPINNER",16496,6967,"South Atlantic"
"2088",2009,"FLORIDA-EAST","SHARK, TIGER",17474,4221,"South Atlantic"
"2089",2009,"FLORIDA-WEST","SHARK, BLACKNOSE",9396,2806,"South Atlantic"
"2090",2009,"FLORIDA-WEST","SHARK, BLACKTIP",42925,10722,"South Atlantic"
"2091",2009,"FLORIDA-WEST","SHARK, BULL",105876,25016,"South Atlantic"
"2092",2009,"FLORIDA-WEST","SHARK, LEMON",76385,15505,"South Atlantic"
"2093",2009,"FLORIDA-WEST","SHARK, MAKO, SHORTFIN",7008,6885,"South Atlantic"
"2094",2009,"FLORIDA-WEST","SHARK, SANDBAR",158062,33742,"South Atlantic"
"2095",2009,"FLORIDA-WEST","SHARK, SHARPNOSE, ATLANTIC",819,212,"South Atlantic"
"2096",2009,"FLORIDA-WEST","SHARK, SILKY",4923,1266,"South Atlantic"
"2097",2009,"FLORIDA-WEST","SHARK, SPINNER",6660,2031,"South Atlantic"
"2098",2009,"FLORIDA-WEST","SHARK, TIGER",9637,2562,"South Atlantic"
"2099",2009,"HAWAII","SHARK, MAKO, SHORTFIN",233805,119565,"Hawaii"
"2100",2009,"LOUISIANA","SHARK, MAKO, SHORTFIN",8897,6480,"Gulf"
"2101",2009,"MAINE","SHARK, DOGFISH, SPINY",593980,116009,"New England"
"2102",2009,"MARYLAND","SHARK, DOGFISH, SMOOTH",311007,249696,"Middle Atlantic"
"2103",2009,"MARYLAND","SHARK, DOGFISH, SPINY",174785,40466,"Middle Atlantic"
"2104",2009,"MARYLAND","SHARK, MAKO, SHORTFIN",4303,4507,"Middle Atlantic"
"2105",2009,"MARYLAND","SHARK, THRESHER",1009,556,"Middle Atlantic"
"2106",2009,"MASSACHUSETTS","SHARK, DOGFISH, SPINY",3880304,866966,"New England"
"2107",2009,"MASSACHUSETTS","SHARK, MAKO, SHORTFIN",19078,19334,"New England"
"2108",2009,"MASSACHUSETTS","SHARK, PORBEAGLE",4599,2166,"New England"
"2109",2009,"NEW HAMPSHIRE","SHARK, DOGFISH, SPINY",2072937,557181,"New England"
"2110",2009,"NEW JERSEY","SHARK, DOGFISH, SMOOTH",446496,260394,"Middle Atlantic"
"2111",2009,"NEW JERSEY","SHARK, DOGFISH, SPINY",1341577,293120,"Middle Atlantic"
"2112",2009,"NEW JERSEY","SHARK, MAKO, SHORTFIN",51296,55000,"Middle Atlantic"
"2113",2009,"NEW JERSEY","SHARK, THRESHER",11337,9071,"Middle Atlantic"
"2114",2009,"NEW YORK","SHARK, DOGFISH, SMOOTH",161640,76009,"Great Lakes"
"2115",2009,"NEW YORK","SHARK, DOGFISH, SPINY",190461,40081,"Great Lakes"
"2116",2009,"NEW YORK","SHARK, MAKO, SHORTFIN",5652,7597,"Great Lakes"
"2117",2009,"NEW YORK","SHARK, THRESHER",229,175,"Great Lakes"
"2118",2009,"NORTH CAROLINA","SHARK, BLACKTIP",19024,5631,"South Atlantic"
"2119",2009,"NORTH CAROLINA","SHARK, BULL",3844,1038,"South Atlantic"
"2120",2009,"NORTH CAROLINA","SHARK, DOGFISH, SMOOTH",1221150,384640,"South Atlantic"
"2121",2009,"NORTH CAROLINA","SHARK, DOGFISH, SPINY",1416362,212454,"South Atlantic"
"2122",2009,"NORTH CAROLINA","SHARK, FINETOOTH",18044,7578,"South Atlantic"
"2123",2009,"NORTH CAROLINA","SHARK, MAKO, SHORTFIN",128386,99186,"South Atlantic"
"2124",2009,"NORTH CAROLINA","SHARK, SHARPNOSE, ATLANTIC",164010,41003,"South Atlantic"
"2125",2009,"NORTH CAROLINA","SHARK, SPINNER",16302,4925,"South Atlantic"
"2126",2009,"NORTH CAROLINA","SHARK, THRESHER",38170,12816,"South Atlantic"
"2127",2009,"NORTH CAROLINA","SHARK, TIGER",3416,683,"South Atlantic"
"2128",2009,"OREGON","SHARK, DOGFISH, SPINY",126962,33507,"Pacific Coast"
"2129",2009,"OREGON","SHARK, TOPE",225,8,"Pacific Coast"
"2130",2009,"PROCESS AT SEA","SHARK, DOGFISH, SPINY",3799,0,"PROCESS AT SEA"
"2131",2009,"RHODE ISLAND","SHARK, DOGFISH, SMOOTH",56653,13863,"New England"
"2132",2009,"RHODE ISLAND","SHARK, DOGFISH, SPINY",939869,170314,"New England"
"2133",2009,"SOUTH CAROLINA","SHARK, DOGFISH, SMOOTH",19556,17546,"South Atlantic"
"2134",2009,"SOUTH CAROLINA","SHARK, SHARPNOSE, ATLANTIC",16096,13282,"South Atlantic"
"2135",2009,"VIRGINIA","SHARK, BONNETHEAD",-5,1011,"Middle Atlantic"
"2136",2009,"VIRGINIA","SHARK, DOGFISH, SMOOTH",455184,281350,"Middle Atlantic"
"2137",2009,"VIRGINIA","SHARK, DOGFISH, SPINY",1431144,436838,"Middle Atlantic"
"2138",2009,"VIRGINIA","SHARK, THRESHER",9193,4573,"Middle Atlantic"
"2139",2009,"WASHINGTON","SHARK, DOGFISH, SPINY",385711,60449,"Pacific Coast"
"2140",2010,"CALIFORNIA","SHARK, DOGFISH, SPINY",12362,5046,"Pacific Coast"
"2141",2010,"CALIFORNIA","SHARK, LEOPARD",7248,6146,"Pacific Coast"
"2142",2010,"CALIFORNIA","SHARK, MAKO, SHORTFIN",47785,32378,"Pacific Coast"
"2143",2010,"CALIFORNIA","SHARK, PACIFIC ANGEL",19539,12433,"Pacific Coast"
"2144",2010,"CALIFORNIA","SHARK, THRESHER",210817,157577,"Pacific Coast"
"2145",2010,"CALIFORNIA","SHARK, TOPE",5927,5860,"Pacific Coast"
"2146",2010,"CONNECTICUT","SHARK, DOGFISH, SMOOTH",1988,625,"New England"
"2147",2010,"CONNECTICUT","SHARK, DOGFISH, SPINY",107129,16020,"New England"
"2148",2010,"FLORIDA-EAST","SHARK, BLACKNOSE",37164,22790,"South Atlantic"
"2149",2010,"FLORIDA-EAST","SHARK, BLACKTIP",227358,115444,"South Atlantic"
"2150",2010,"FLORIDA-EAST","SHARK, BONNETHEAD",12418,6530,"South Atlantic"
"2151",2010,"FLORIDA-EAST","SHARK, BULL",56659,26080,"South Atlantic"
"2152",2010,"FLORIDA-EAST","SHARK, LEMON",22317,10722,"South Atlantic"
"2153",2010,"FLORIDA-EAST","SHARK, MAKO, SHORTFIN",22274,26859,"South Atlantic"
"2154",2010,"FLORIDA-EAST","SHARK, SANDBAR",75879,40878,"South Atlantic"
"2155",2010,"FLORIDA-EAST","SHARK, SHARPNOSE, ATLANTIC",188523,91008,"South Atlantic"
"2156",2010,"FLORIDA-EAST","SHARK, SILKY",911,386,"South Atlantic"
"2157",2010,"FLORIDA-EAST","SHARK, SPINNER",555,296,"South Atlantic"
"2158",2010,"FLORIDA-EAST","SHARK, TIGER",44811,19814,"South Atlantic"
"2159",2010,"FLORIDA-WEST","SHARK, BLACKNOSE",364,118,"South Atlantic"
"2160",2010,"FLORIDA-WEST","SHARK, BLACKTIP",13633,4408,"South Atlantic"
"2161",2010,"FLORIDA-WEST","SHARK, BULL",62061,18598,"South Atlantic"
"2162",2010,"FLORIDA-WEST","SHARK, LEMON",25340,7716,"South Atlantic"
"2163",2010,"FLORIDA-WEST","SHARK, MAKO, SHORTFIN",5264,4867,"South Atlantic"
"2164",2010,"FLORIDA-WEST","SHARK, SANDBAR",62542,21365,"South Atlantic"
"2165",2010,"FLORIDA-WEST","SHARK, SPINNER",681,265,"South Atlantic"
"2166",2010,"HAWAII","SHARK, MAKO, SHORTFIN",183752,97992,"Hawaii"
"2167",2010,"LOUISIANA","SHARK, MAKO, SHORTFIN",1819,1352,"Gulf"
"2168",2010,"MAINE","SHARK, DOGFISH, SPINY",228646,62899,"New England"
"2169",2010,"MARYLAND","SHARK, DOGFISH, SMOOTH",300153,131343,"Middle Atlantic"
"2170",2010,"MARYLAND","SHARK, DOGFISH, SPINY",246751,58310,"Middle Atlantic"
"2171",2010,"MARYLAND","SHARK, THRESHER",2185,1004,"Middle Atlantic"
"2172",2010,"MASSACHUSETTS","SHARK, DOGFISH, SPINY",6442713,1357290,"New England"
"2173",2010,"MASSACHUSETTS","SHARK, MAKO, SHORTFIN",39906,47929,"New England"
"2174",2010,"MASSACHUSETTS","SHARK, PORBEAGLE",2935,1537,"New England"
"2175",2010,"NEW HAMPSHIRE","SHARK, DOGFISH, SPINY",1214211,292650,"New England"
"2176",2010,"NEW JERSEY","SHARK, BLACKTIP",1074,4243,"Middle Atlantic"
"2177",2010,"NEW JERSEY","SHARK, DOGFISH, SMOOTH",847496,479483,"Middle Atlantic"
"2178",2010,"NEW JERSEY","SHARK, DOGFISH, SPINY",762914,140409,"Middle Atlantic"
"2179",2010,"NEW JERSEY","SHARK, MAKO, SHORTFIN",45698,51530,"Middle Atlantic"
"2180",2010,"NEW JERSEY","SHARK, THRESHER",18630,16629,"Middle Atlantic"
"2181",2010,"NEW YORK","SHARK, DOGFISH, SMOOTH",259247,149430,"Great Lakes"
"2182",2010,"NEW YORK","SHARK, DOGFISH, SPINY",368676,88601,"Great Lakes"
"2183",2010,"NEW YORK","SHARK, MAKO, SHORTFIN",12160,14608,"Great Lakes"
"2184",2010,"NEW YORK","SHARK, THRESHER",722,997,"Great Lakes"
"2185",2010,"NORTH CAROLINA","SHARK, BLACKTIP",51500,15718,"South Atlantic"
"2186",2010,"NORTH CAROLINA","SHARK, DOGFISH, SMOOTH",1614844,499892,"South Atlantic"
"2187",2010,"NORTH CAROLINA","SHARK, DOGFISH, SPINY",1708437,256265,"South Atlantic"
"2188",2010,"NORTH CAROLINA","SHARK, FINETOOTH",4086,1210,"South Atlantic"
"2189",2010,"NORTH CAROLINA","SHARK, MAKO, SHORTFIN",206711,160308,"South Atlantic"
"2190",2010,"NORTH CAROLINA","SHARK, SANDBAR",58746,25254,"South Atlantic"
"2191",2010,"NORTH CAROLINA","SHARK, SHARPNOSE, ATLANTIC",128238,26289,"South Atlantic"
"2192",2010,"NORTH CAROLINA","SHARK, SPINNER",26290,7541,"South Atlantic"
"2193",2010,"NORTH CAROLINA","SHARK, THRESHER",78520,28039,"South Atlantic"
"2194",2010,"NORTH CAROLINA","SHARK, TIGER",15784,2841,"South Atlantic"
"2195",2010,"OREGON","SHARK, BROWN CAT",24850,0,"Pacific Coast"
"2196",2010,"OREGON","SHARK, DOGFISH, SPINY",276621,40923,"Pacific Coast"
"2197",2010,"OREGON","SHARK, TOPE",338,17,"Pacific Coast"
"2198",2010,"PROCESS AT SEA","SHARK, DOGFISH, SPINY",13206,0,"PROCESS AT SEA"
"2199",2010,"RHODE ISLAND","SHARK, DOGFISH, SMOOTH",65334,23709,"New England"
"2200",2010,"RHODE ISLAND","SHARK, DOGFISH, SPINY",708319,132635,"New England"
"2201",2010,"SOUTH CAROLINA","SHARK, BLACKNOSE",4743,3514,"South Atlantic"
"2202",2010,"SOUTH CAROLINA","SHARK, BLACKTIP",34643,29540,"South Atlantic"
"2203",2010,"SOUTH CAROLINA","SHARK, BULL",10362,7105,"South Atlantic"
"2204",2010,"SOUTH CAROLINA","SHARK, FINETOOTH",2932,2213,"South Atlantic"
"2205",2010,"SOUTH CAROLINA","SHARK, LEMON",8052,6881,"South Atlantic"
"2206",2010,"SOUTH CAROLINA","SHARK, SHARPNOSE, ATLANTIC",7099,10184,"South Atlantic"
"2207",2010,"VIRGINIA","SHARK, BLACKTIP",58250,40073,"Middle Atlantic"
"2208",2010,"VIRGINIA","SHARK, DOGFISH, SMOOTH",745591,293076,"Middle Atlantic"
"2209",2010,"VIRGINIA","SHARK, DOGFISH, SPINY",905819,185835,"Middle Atlantic"
"2210",2010,"VIRGINIA","SHARK, SHARPNOSE, ATLANTIC",8506,7183,"Middle Atlantic"
"2211",2010,"VIRGINIA","SHARK, THRESHER",17399,7365,"Middle Atlantic"
"2212",2010,"WASHINGTON","SHARK, DOGFISH, SPINY",217515,9580,"Pacific Coast"
"2213",2011,"ALABAMA","SHARK, BULL",2745,733,"Gulf"
"2214",2011,"ALABAMA","SHARK, SHARPNOSE, ATLANTIC",68065,24553,"Gulf"
"2215",2011,"CALIFORNIA","SHARK, DOGFISH, SPINY",1131,117,"Pacific Coast"
"2216",2011,"CALIFORNIA","SHARK, LEOPARD",5219,4509,"Pacific Coast"
"2217",2011,"CALIFORNIA","SHARK, MAKO, SHORTFIN",42347,38175,"Pacific Coast"
"2218",2011,"CALIFORNIA","SHARK, PACIFIC ANGEL",22943,15121,"Pacific Coast"
"2219",2011,"CALIFORNIA","SHARK, THRESHER",167899,102387,"Pacific Coast"
"2220",2011,"CALIFORNIA","SHARK, TOPE",5746,4629,"Pacific Coast"
"2221",2011,"CONNECTICUT","SHARK, DOGFISH, SMOOTH",617,221,"New England"
"2222",2011,"CONNECTICUT","SHARK, DOGFISH, SPINY",186982,36903,"New England"
"2223",2011,"CONNECTICUT","SHARK, SANDBAR",56,34,"New England"
"2224",2011,"FLORIDA-EAST","SHARK, BLACKNOSE",34136,22827,"South Atlantic"
"2225",2011,"FLORIDA-EAST","SHARK, BLACKTIP",144245,70602,"South Atlantic"
"2226",2011,"FLORIDA-EAST","SHARK, BONNETHEAD",38180,15371,"South Atlantic"
"2227",2011,"FLORIDA-EAST","SHARK, BULL",43158,18816,"South Atlantic"
"2228",2011,"FLORIDA-EAST","SHARK, FINETOOTH",54488,33727,"South Atlantic"
"2229",2011,"FLORIDA-EAST","SHARK, HAMMERHEAD, SCALLOPED",7103,3080,"South Atlantic"
"2230",2011,"FLORIDA-EAST","SHARK, LEMON",22263,8156,"South Atlantic"
"2231",2011,"FLORIDA-EAST","SHARK, MAKO, SHORTFIN",22956,30072,"South Atlantic"
"2232",2011,"FLORIDA-EAST","SHARK, SANDBAR",86073,46547,"South Atlantic"
"2233",2011,"FLORIDA-EAST","SHARK, SHARPNOSE, ATLANTIC",195560,92264,"South Atlantic"
"2234",2011,"FLORIDA-EAST","SHARK, TIGER",38641,12959,"South Atlantic"
"2235",2011,"FLORIDA-WEST","SHARK, BLACKNOSE",4882,1689,"South Atlantic"
"2236",2011,"FLORIDA-WEST","SHARK, BLACKTIP",34181,10228,"South Atlantic"
"2237",2011,"FLORIDA-WEST","SHARK, BULL",83786,20505,"South Atlantic"
"2238",2011,"FLORIDA-WEST","SHARK, LEMON",52246,12574,"South Atlantic"
"2239",2011,"FLORIDA-WEST","SHARK, MAKO, SHORTFIN",10615,12029,"South Atlantic"
"2240",2011,"FLORIDA-WEST","SHARK, SANDBAR",62989,15768,"South Atlantic"
"2241",2011,"FLORIDA-WEST","SHARK, SILKY",894,220,"South Atlantic"
"2242",2011,"FLORIDA-WEST","SHARK, TIGER",25896,8786,"South Atlantic"
"2243",2011,"HAWAII","SHARK, MAKO, SHORTFIN",131482,101406,"Hawaii"
"2244",2011,"LOUISIANA","SHARK, BLACKTIP",469937,325076,"Gulf"
"2245",2011,"LOUISIANA","SHARK, BULL",148296,108344,"Gulf"
"2246",2011,"LOUISIANA","SHARK, MAKO, SHORTFIN",3294,2681,"Gulf"
"2247",2011,"LOUISIANA","SHARK, SPINNER",81533,55778,"Gulf"
"2248",2011,"LOUISIANA","SHARK, TIGER",1757,1065,"Gulf"
"2249",2011,"MAINE","SHARK, DOGFISH, SPINY",349166,75860,"New England"
"2250",2011,"MARYLAND","SHARK, DOGFISH, SMOOTH",363457,220530,"Middle Atlantic"
"2251",2011,"MARYLAND","SHARK, DOGFISH, SPINY",1109141,260479,"Middle Atlantic"
"2252",2011,"MASSACHUSETTS","SHARK, DOGFISH, SPINY",9068787,1931704,"New England"
"2253",2011,"MASSACHUSETTS","SHARK, MAKO, SHORTFIN",34402,47422,"New England"
"2254",2011,"NEW HAMPSHIRE","SHARK, DOGFISH, SPINY",1646108,451212,"New England"
"2255",2011,"NEW JERSEY","SHARK, DOGFISH, SMOOTH",732487,341557,"Middle Atlantic"
"2256",2011,"NEW JERSEY","SHARK, DOGFISH, SPINY",1987456,454163,"Middle Atlantic"
"2257",2011,"NEW JERSEY","SHARK, MAKO, SHORTFIN",41772,54760,"Middle Atlantic"
"2258",2011,"NEW JERSEY","SHARK, THRESHER",16058,12890,"Middle Atlantic"
